-0.0000252044	0.000066329	-2.5	5000	0.0006631662729628712	0.0000008730536852599634	
-0.0000252044	0.000066329	-5	0	0.0006057508392841458	0.0000008365001382943001	
-0.0000252044	0.000066329	-5	1000	0.0006142877947383869	0.0000008361354366799006	
-0.0000252044	0.000066329	-5	3000	0.000633612549503681	0.0000008520256162760378	
-0.0000252044	0.000066329	-5	5000	0.0006532906857979207	0.0000008893093021565876	
-0.0000252044	0.000066329	-7.5	0	0.0006027439275701024	0.000000848846977332093	
-0.0000252044	0.000066329	-7.5	1000	0.0006106156522514153	0.0000008542244723405372	
-0.0000252044	0.000066329	-7.5	3000	0.0006304632058075159	0.0000008916337960885057	
-0.0000252044	0.000066329	-7.5	5000	0.0006506931168518997	0.0000008762897271121672	
-0.0000252044	0.0000776566	0	0	0.0006715319496198678	0.0000008975361809366873	
-0.0000252044	0.0000776566	0	1000	0.0006791997506521061	0.0000009269822599728843	
-0.0000252044	0.0000776566	0	3000	0.0006950239089121707	0.0000009135782566917703	
-0.0000252044	0.0000776566	0	5000	0.0007102255998862914	0.0000009394454551892464	
-0.0000252044	0.0000776566	-2.5	0	0.0005857296592847039	0.0000007969761274289842	
-0.0000252044	0.0000776566	-2.5	1000	0.0005970521315965361	0.0000008311335941601325	
-0.0000252044	0.0000776566	-2.5	3000	0.000615537446028336	0.0000008248123403984768	
-0.0000252044	0.0000776566	-2.5	5000	0.000636650260821551	0.0000008624017977726213	
-0.0000252044	0.0000776566	-5	0	0.0005725501628847029	0.000000807766714798843	
-0.0000252044	0.0000776566	-5	1000	0.0005826940965593794	0.0000008447691063063844	
-0.0000252044	0.0000776566	-5	3000	0.0006033930706652206	0.0000008349251689149182	
-0.0000252044	0.0000776566	-5	5000	0.0006270553470686757	0.0000008707127932822822	
-0.0000252044	0.0000776566	-7.5	0	0.0005704352826733414	0.000000795768225799524	
-0.0000252044	0.0000776566	-7.5	1000	0.000579726864328243	0.0000008095723953539639	
-0.0000252044	0.0000776566	-7.5	3000	0.0006013905047909038	0.0000008306671849034674	
-0.0000252044	0.0000776566	-7.5	5000	0.0006238830580487056	0.0000008594088030596145	
-0.0000252044	0.0000909188	0	0	0.0006328191519330641	0.0000008215352461306261	
-0.0000252044	0.0000909188	0	1000	0.0006427206082874173	0.000000886837050945656	
-0.0000252044	0.0000909188	0	3000	0.0006590022290040854	0.0000008746733462585987	
-0.0000252044	0.0000909188	0	5000	0.0006765540462479086	0.0000008958547193103166	
-0.0000252044	0.0000909188	-2.5	0	0.00055370431501021	0.0000008154263292916862	
-0.0000252044	0.0000909188	-2.5	1000	0.0005635779390768539	0.0000008527768781881685	
-0.0000252044	0.0000909188	-2.5	3000	0.0005862105139597783	0.0000008158281431012977	
-0.0000252044	0.0000909188	-2.5	5000	0.0006105906687546234	0.0000008635018279900021	
-0.0000252044	0.0000909188	-5	0	0.0005398182427943903	0.000000783559863313319	
-0.0000252044	0.0000909188	-5	1000	0.0005515966062697354	0.0000007651934434446734	
-0.0000252044	0.0000909188	-5	3000	0.0005745972587954978	0.0000008243139598249456	
-0.0000252044	0.0000909188	-5	5000	0.0005994834712461826	0.0000008288128848262505	
-0.0000252044	0.0000909188	-7.5	0	0.0005364496006408465	0.0000007786343914438929	
-0.0000252044	0.0000909188	-7.5	1000	0.0005479336326546048	0.0000007937133893513981	
-0.0000252044	0.0000909188	-7.5	3000	0.0005703497233650891	0.0000008215262739048931	
-0.0000252044	0.0000909188	-7.5	5000	0.0005981206883381323	0.0000008271313150569058	
-0.0000252044	0.0001064459	0	0	0.0005956409813131087	0.0000008260694476857148	
-0.0000252044	0.0001064459	0	1000	0.0006046458132412471	0.0000008365826123735714	
-0.0000252044	0.0001064459	0	3000	0.0006237552626886769	0.0000008586015848197457	
-0.0000252044	0.0001064459	0	5000	0.0006462144676922969	0.0000008702751556240966	
-0.0000252044	0.0001064459	-2.5	0	0.0005204691244933081	0.000000756156779578991	
-0.0000252044	0.0001064459	-2.5	1000	0.0005308493444417839	0.0000007985631974741166	
-0.0000252044	0.0001064459	-2.5	3000	0.0005564070984289572	0.0000008355282517006484	
-0.0000252044	0.0001064459	-2.5	5000	0.0005825925904402798	0.0000007847921303978267	
-0.0000252044	0.0001064459	-5	0	0.0005062591492781589	0.0000007547376220152577	
-0.0000252044	0.0001064459	-5	1000	0.0005188354973812126	0.0000007567658500838644	
-0.0000252044	0.0001064459	-5	3000	0.0005435794513110804	0.0000007847251500477347	
-0.0000252044	0.0001064459	-5	5000	0.0005701549305857243	0.0000007841483729221066	
-0.0000252044	0.0001064459	-7.5	0	0.0005024264799873544	0.0000007288210844703403	
-0.0000252044	0.0001064459	-7.5	1000	0.00051532994924649	0.0000007712078523878634	
-0.0000252044	0.0001064459	-7.5	3000	0.0005416738372409154	0.0000008011321785111597	
-0.0000252044	0.0001064459	-7.5	5000	0.0005684016789100037	0.0000007710614673078084	
-0.0000252044	0.0001246247	0	0	0.0005541795320193711	0.0000008203222094316685	
-0.0000252044	0.0001246247	0	1000	0.0005647142841378373	0.0000007980730651507436	
-0.0000252044	0.0001246247	0	3000	0.0005875018672731673	0.0000008365691612610772	
-0.0000252044	0.0001246247	0	5000	0.0006132176650429626	0.0000008586322404153396	
-0.0000252044	0.0001246247	-2.5	0	0.0004885212080039863	0.0000007576161316342113	
-0.0000252044	0.0001246247	-2.5	1000	0.0004999182565673128	0.0000007522559006121411	
-0.0000252044	0.0001246247	-2.5	3000	0.0005279495664929497	0.0000007403001748198938	
-0.0000252044	0.0001246247	-2.5	5000	0.0005579092312950409	0.0000008087009824023011	
-0.0000252044	0.0001246247	-5	0	0.0004752274892383777	0.0000007276947478004933	
-0.0000252044	0.0001246247	-5	1000	0.00048647352443245646	0.000000708801818130774	
-0.0000252044	0.0001246247	-5	3000	0.0005152937120988723	0.000000736050593839981	
-0.0000252044	0.0001246247	-5	5000	0.0005445047999259151	0.0000007513479100682964	
-0.0000252044	0.0001246247	-7.5	0	0.00046560954423330607	0.0000009748335770847223	
-0.0000252044	0.0001246247	-7.5	1000	0.0004826161265748311	0.0000007018455459178371	
-0.0000252044	0.0001246247	-7.5	3000	0.0005096093826316147	0.0000007360073780765674	
-0.0000252044	0.0001246247	-7.5	5000	0.0005405379980979895	0.0000007477403631270804	
-0.0000252044	0.0001459081	0	0	0.0005141198166391035	0.0000007807196224565905	
-0.0000252044	0.0001459081	0	1000	0.0005240346980566107	0.0000007411501863772985	
-0.0000252044	0.0001459081	0	3000	0.000551098377132632	0.0000007700113188808654	
-0.0000252044	0.0001459081	0	5000	0.0005800308250302053	0.0000008099529460320447	
-0.0000252044	0.0001459081	-2.5	0	0.00045320593108797195	0.0000009898182756370187	
-0.0000252044	0.0001459081	-2.5	1000	0.00046841538595178184	0.0000009936409085712503	
