# mu sigma value error
-0.037275143	0.000339319	1.28E-06	8.36E-09
-0.037275143	0.000455155	1.30E-06	8.33E-09
-0.037275143	0.000610534	1.29E-06	8.42E-09
-0.037275143	0.000818956	1.28E-06	8.25E-09
-0.037275143	0.001098528	1.28E-06	8.23E-09
-0.037275143	0.001473539	1.29E-06	8.39E-09
-0.037275143	0.001976571	1.29E-06	8.52E-09
-0.037275143	0.002651326	1.30E-06	8.73E-09
-0.037275143	0.003556426	1.30E-06	8.67E-09
-0.037275143	0.004770506	1.31E-06	8.40E-09
-0.037275143	0.006399045	1.33E-06	8.86E-09
-0.037275143	0.008583529	1.38E-06	1.09E-08
-0.037275143	0.011513744	1.76E-06	4.94E-08
-0.037275143	0.015444265	4.67E-06	3.78E-07
-0.037275143	0.020716574	1.034E-05	4.36E-07
-0.037275143	0.027788725	1.79777E-05	7.98E-07
-0.037275143	0.037275143	2.06063E-05	9.08E-07
-0.037275143	0.05	2.28814E-05	1.20E-06

-0.027788725	0.00001	1.74E-06	1.16E-08
-0.027788725	1.34138E-05	1.74E-06	1.12E-08
-0.027788725	1.79929E-05	1.72E-06	1.12E-08
-0.027788725	2.41353E-05	1.73E-06	1.10E-08
-0.027788725	3.23745E-05	1.72E-06	1.08E-08
-0.027788725	4.34264E-05	1.74E-06	1.13E-08
-0.027788725	5.82511E-05	1.72E-06	1.09E-08
-0.027788725	7.81367E-05	1.72E-06	1.13E-08
-0.027788725	0.000104811	1.74E-06	1.10E-08
-0.027788725	0.000140591	1.72E-06	1.08E-08
-0.027788725	0.000188585	1.71E-06	1.09E-08
-0.027788725	0.000252963	1.74E-06	1.14E-08
-0.027788725	0.000339319	1.73E-06	1.15E-08
-0.027788725	0.000455155	1.73E-06	1.11E-08
-0.027788725	0.000610534	1.74E-06	1.10E-08
-0.027788725	0.000818956	1.74E-06	1.09E-08
-0.027788725	0.001098528	1.74E-06	1.14E-08
-0.027788725	0.001473539	1.74E-06	1.12E-08
-0.027788725	0.001976571	1.75E-06	1.13E-08
-0.027788725	0.002651326	1.73E-06	1.15E-08
-0.027788725	0.003556426	1.76E-06	1.15E-08
-0.027788725	0.004770506	1.80E-06	1.16E-08
-0.027788725	0.006399045	1.88E-06	1.32E-08
-0.027788725	0.008583529	2.26E-06	5.35E-08
-0.027788725	0.011513744	7.21E-06	7.73E-07
-0.027788725	0.015444265	1.53464E-05	7.36E-07
-0.027788725	0.020716574	2.3856E-05	9.70E-07
-0.027788725	0.027788725	2.97576E-05	1.30E-06
-0.027788725	0.037275143	2.90396E-05	1.18E-06
-0.027788725	0.05	2.84152E-05	1.37E-06

-0.020716574	0.00001	2.31E-06	1.58E-08
-0.020716574	1.34138E-05	2.33E-06	1.51E-08
-0.020716574	1.79929E-05	2.33E-06	1.51E-08
-0.020716574	2.41353E-05	2.32E-06	1.47E-08
-0.020716574	3.23745E-05	2.33E-06	1.52E-08
-0.020716574	4.34264E-05	2.31E-06	1.42E-08
-0.020716574	5.82511E-05	2.34E-06	1.57E-08
-0.020716574	7.81367E-05	2.33E-06	1.46E-08
-0.020716574	0.000104811	2.31E-06	1.47E-08
-0.020716574	0.000140591	2.31E-06	1.54E-08
-0.020716574	0.000188585	2.31E-06	1.49E-08
-0.020716574	0.000252963	2.33E-06	1.55E-08
-0.020716574	0.000339319	2.33E-06	1.46E-08
-0.020716574	0.000455155	2.30E-06	1.50E-08
-0.020716574	0.000610534	2.35E-06	1.50E-08
-0.020716574	0.000818956	2.31E-06	1.52E-08
-0.020716574	0.001098528	2.33E-06	1.49E-08
-0.020716574	0.001473539	2.33E-06	1.53E-08
-0.020716574	0.001976571	2.34E-06	1.49E-08
-0.020716574	0.002651326	2.37E-06	1.60E-08
-0.020716574	0.003556426	2.39E-06	1.52E-08
-0.020716574	0.004770506	2.48E-06	1.79E-08
-0.020716574	0.006399045	3.05E-06	6.37E-08
-0.020716574	0.008583529	9.48E-06	9.46E-07
-0.020716574	0.011513744	1.9796E-05	1.08E-06
-0.020716574	0.015444265	2.97409E-05	1.27E-06
-0.020716574	0.020716574	3.55312E-05	1.36E-06
-0.020716574	0.027788725	3.55199E-05	1.25E-06
-0.020716574	0.037275143	3.30307E-05	1.23E-06
-0.020716574	0.05	2.91422E-05	1.16E-06

-0.015444265	0.00001	3.09E-06	1.96E-08
-0.015444265	1.34138E-05	3.12E-06	2.06E-08
-0.015444265	1.79929E-05	3.12E-06	2.07E-08
-0.015444265	2.41353E-05	3.08E-06	2.05E-08
-0.015444265	3.23745E-05	3.14E-06	1.90E-08
-0.015444265	4.34264E-05	3.14E-06	1.98E-08
-0.015444265	5.82511E-05	3.10E-06	2.04E-08
-0.015444265	7.81367E-05	3.13E-06	2.02E-08
-0.015444265	0.000104811	3.13E-06	2.04E-08
-0.015444265	0.000140591	3.08E-06	2.06E-08
-0.015444265	0.000188585	3.10E-06	1.99E-08
-0.015444265	0.000252963	3.13E-06	2.03E-08
-0.015444265	0.000339319	3.14E-06	2.08E-08
-0.015444265	0.000455155	3.05E-06	1.89E-08
-0.015444265	0.000610534	3.16E-06	2.07E-08
-0.015444265	0.000818956	3.11E-06	2.08E-08
-0.015444265	0.001098528	3.13E-06	2.07E-08
-0.015444265	0.001473539	3.12E-06	2.08E-08
-0.015444265	0.001976571	3.17E-06	2.10E-08
-0.015444265	0.002651326	3.19E-06	2.05E-08
-0.015444265	0.003556426	3.31E-06	2.22E-08
-0.015444265	0.004770506	4.72E-06	2.94E-07
-0.015444265	0.006399045	1.04308E-05	5.78E-07
-0.015444265	0.008583529	2.51367E-05	1.26E-06
-0.015444265	0.011513744	3.88468E-05	1.61E-06
-0.015444265	0.015444265	4.82247E-05	1.96E-06
-0.015444265	0.020716574	4.65944E-05	1.68E-06
-0.015444265	0.027788725	4.35081E-05	1.67E-06
-0.015444265	0.037275143	3.42526E-05	1.07E-06
-0.015444265	0.05	2.89394E-05	8.42E-07

-0.011513744	0.00001	4.15E-06	2.68E-08
-0.011513744	1.34138E-05	4.19E-06	2.77E-08
-0.011513744	1.79929E-05	4.18E-06	2.79E-08
-0.011513744	2.41353E-05	4.15E-06	2.66E-08
-0.011513744	3.23745E-05	4.15E-06	2.76E-08
-0.011513744	4.34264E-05	4.14E-06	2.63E-08
-0.011513744	5.82511E-05	4.17E-06	2.60E-08
-0.011513744	7.81367E-05	4.20E-06	2.65E-08
-0.011513744	0.000104811	4.20E-06	2.68E-08
-0.011513744	0.000140591	4.15E-06	2.77E-08
-0.011513744	0.000188585	4.17E-06	2.70E-08
-0.011513744	0.000252963	4.17E-06	2.66E-08
-0.011513744	0.000339319	4.19E-06	2.66E-08
-0.011513744	0.000455155	4.15E-06	2.73E-08
-0.011513744	0.000610534	4.21E-06	2.67E-08
-0.011513744	0.000818956	4.14E-06	2.62E-08
-0.011513744	0.001098528	4.22E-06	2.81E-08
-0.011513744	0.001473539	4.24E-06	2.72E-08
-0.011513744	0.001976571	4.27E-06	2.87E-08
-0.011513744	0.002651326	4.44E-06	2.98E-08
-0.011513744	0.003556426	5.89E-06	2.09E-07
-0.011513744	0.004770506	1.37169E-05	7.46E-07
-0.011513744	0.006399045	3.4466E-05	1.67E-06
-0.011513744	0.008583529	4.57713E-05	1.27E-06
-0.011513744	0.011513744	5.97256E-05	2.02E-06
-0.011513744	0.015444265	5.81501E-05	1.68E-06
-0.011513744	0.020716574	4.99926E-05	1.37E-06
-0.011513744	0.027788725	4.55342E-05	1.44E-06
-0.011513744	0.037275143	3.99144E-05	1.50E-06
-0.011513744	0.05	3.11795E-05	1.11E-06

-0.008583529	0.00001	5.58E-06	3.61E-08
-0.008583529	1.34138E-05	5.53E-06	3.68E-08
-0.008583529	1.79929E-05	5.67E-06	3.59E-08
-0.008583529	2.41353E-05	5.58E-06	3.59E-08
-0.008583529	3.23745E-05	5.54E-06	3.57E-08
-0.008583529	4.34264E-05	5.57E-06	3.58E-08
-0.008583529	5.82511E-05	5.54E-06	3.70E-08
-0.008583529	7.81367E-05	5.52E-06	3.53E-08
-0.008583529	0.000104811	5.62E-06	3.57E-08
-0.008583529	0.000140591	5.56E-06	3.47E-08
-0.008583529	0.000188585	5.56E-06	3.58E-08
-0.008583529	0.000252963	5.70E-06	3.75E-08
-0.008583529	0.000339319	5.61E-06	3.63E-08
-0.008583529	0.000455155	5.58E-06	3.52E-08
-0.008583529	0.000610534	5.61E-06	3.65E-08
-0.008583529	0.000818956	5.66E-06	3.77E-08
-0.008583529	0.001098528	5.68E-06	3.74E-08
-0.008583529	0.001473539	5.80E-06	3.83E-08
-0.008583529	0.001976571	5.97E-06	3.62E-08
-0.008583529	0.002651326	7.52E-06	2.48E-07
-0.008583529	0.003556426	1.73325E-05	8.85E-07
-0.008583529	0.004770506	3.98838E-05	1.82E-06
-0.008583529	0.006399045	6.42678E-05	2.01E-06
-0.008583529	0.008583529	7.60855E-05	2.33E-06
-0.008583529	0.011513744	7.61547E-05	2.32E-06
-0.008583529	0.015444265	7.04741E-05	2.20E-06
-0.008583529	0.020716574	5.73389E-05	1.63E-06
-0.008583529	0.027788725	4.65941E-05	1.55E-06
-0.008583529	0.037275143	3.7605E-05	1.19E-06
-0.008583529	0.05	3.06017E-05	1.06E-06

-0.006399045	0.00001	7.51E-06	4.99E-08
-0.006399045	1.34138E-05	7.57E-06	4.96E-08
-0.006399045	1.79929E-05	7.55E-06	4.78E-08
-0.006399045	2.41353E-05	7.56E-06	4.94E-08
-0.006399045	3.23745E-05	7.52E-06	4.81E-08
-0.006399045	4.34264E-05	7.47E-06	4.63E-08
-0.006399045	5.82511E-05	7.49E-06	4.98E-08
-0.006399045	7.81367E-05	7.40E-06	4.77E-08
-0.006399045	0.000104811	7.52E-06	4.84E-08
-0.006399045	0.000140591	7.55E-06	4.88E-08
-0.006399045	0.000188585	7.50E-06	5.00E-08
-0.006399045	0.000252963	7.56E-06	4.81E-08
-0.006399045	0.000339319	7.41E-06	4.80E-08
-0.006399045	0.000455155	7.54E-06	4.96E-08
-0.006399045	0.000610534	7.62E-06	4.92E-08
-0.006399045	0.000818956	7.68E-06	5.17E-08
-0.006399045	0.001098528	7.82E-06	5.16E-08
-0.006399045	0.001473539	8.00E-06	5.08E-08
-0.006399045	0.001976571	9.63E-06	1.70E-07
-0.006399045	0.002651326	2.4543E-05	1.43E-06
-0.006399045	0.003556426	5.20544E-05	2.09E-06
-0.006399045	0.004770506	8.08168E-05	2.47E-06
-0.006399045	0.006399045	9.91509E-05	2.85E-06
-0.006399045	0.008583529	9.84654E-05	2.68E-06
-0.006399045	0.011513744	8.57907E-05	2.56E-06
-0.006399045	0.015444265	7.38363E-05	2.00E-06
-0.006399045	0.020716574	6.06014E-05	1.79E-06
-0.006399045	0.027788725	4.9547E-05	1.72E-06
-0.006399045	0.037275143	4.14454E-05	1.49E-06
-0.006399045	0.05	2.95338E-05	6.81E-07

-0.004770506	0.00001	9.97E-06	6.25E-08
-0.004770506	1.34138E-05	1.00177E-05	6.50E-08
-0.004770506	1.79929E-05	1.00E-05	6.45E-08
-0.004770506	2.41353E-05	1.00177E-05	6.39E-08
-0.004770506	3.23745E-05	1.00381E-05	6.40E-08
-0.004770506	4.34264E-05	1.00741E-05	6.41E-08
-0.004770506	5.82511E-05	9.99E-06	6.51E-08
-0.004770506	7.81367E-05	1.00721E-05	6.72E-08
-0.004770506	0.000104811	1.01179E-05	6.51E-08
-0.004770506	0.000140591	1.01096E-05	6.30E-08
-0.004770506	0.000188585	1.01159E-05	6.47E-08
-0.004770506	0.000252963	1.00666E-05	6.54E-08
-0.004770506	0.000339319	1.01138E-05	6.55E-08
-0.004770506	0.000455155	1.01579E-05	6.42E-08
-0.004770506	0.000610534	1.02485E-05	6.50E-08
-0.004770506	0.000818956	1.03336E-05	6.52E-08
-0.004770506	0.001098528	1.09552E-05	2.39E-07
-0.004770506	0.001473539	1.3029E-05	3.44E-07
-0.004770506	0.001976571	3.10717E-05	1.39E-06
-0.004770506	0.002651326	6.74254E-05	2.35E-06
-0.004770506	0.003556426	0.000102407	2.77E-06
-0.004770506	0.004770506	0.000122991	3.29E-06
-0.004770506	0.006399045	0.000118187	2.94E-06
-0.004770506	0.008583529	0.000111762	2.83E-06
-0.004770506	0.011513744	9.28708E-05	2.34E-06
-0.004770506	0.015444265	8.10159E-05	2.19E-06
-0.004770506	0.020716574	6.3559E-05	1.87E-06
-0.004770506	0.027788725	5.13016E-05	1.63E-06
-0.004770506	0.037275143	4.13029E-05	1.36E-06
-0.004770506	0.05	3.12735E-05	1.01E-06

-0.003556426	0.00001	1.34399E-05	8.92E-08
-0.003556426	1.34138E-05	1.34429E-05	8.83E-08
-0.003556426	1.79929E-05	1.34774E-05	8.69E-08
-0.003556426	2.41353E-05	1.35933E-05	8.81E-08
-0.003556426	3.23745E-05	1.34625E-05	8.69E-08
-0.003556426	4.34264E-05	1.34266E-05	9.29E-08
-0.003556426	5.82511E-05	1.34409E-05	8.71E-08
-0.003556426	7.81367E-05	1.357E-05	8.62E-08
-0.003556426	0.000104811	1.33951E-05	8.61E-08
-0.003556426	0.000140591	1.34851E-05	8.71E-08
-0.003556426	0.000188585	1.34909E-05	8.81E-08
-0.003556426	0.000252963	1.35996E-05	8.54E-08
-0.003556426	0.000339319	1.35382E-05	8.83E-08
-0.003556426	0.000455155	1.35715E-05	8.60E-08
-0.003556426	0.000610534	1.37921E-05	9.05E-08
-0.003556426	0.000818956	1.43747E-05	9.53E-08
-0.003556426	0.001098528	1.72988E-05	3.47E-07
-0.003556426	0.001473539	3.97275E-05	1.59E-06
-0.003556426	0.001976571	8.43983E-05	2.56E-06
-0.003556426	0.002651326	0.000129118	3.30E-06
-0.003556426	0.003556426	0.00015292	3.42E-06
-0.003556426	0.004770506	0.000151598	3.23E-06
-0.003556426	0.006399045	0.000139357	3.12E-06
-0.003556426	0.008583529	0.000118663	2.90E-06
-0.003556426	0.011513744	0.00010276	2.67E-06
-0.003556426	0.015444265	7.87711E-05	2.15E-06
-0.003556426	0.020716574	6.23604E-05	1.85E-06
-0.003556426	0.027788725	5.18311E-05	1.73E-06
-0.003556426	0.037275143	3.97009E-05	1.17E-06
-0.003556426	0.05	3.2307E-05	1.09E-06

-0.002651326	0.00001	1.81227E-05	1.16E-07
-0.002651326	1.34138E-05	1.83318E-05	1.19E-07
-0.002651326	1.79929E-05	1.80741E-05	1.21E-07
-0.002651326	2.41353E-05	1.79925E-05	1.19E-07
-0.002651326	3.23745E-05	1.79083E-05	1.18E-07
-0.002651326	4.34264E-05	1.82513E-05	1.16E-07
-0.002651326	5.82511E-05	1.82194E-05	1.13E-07
-0.002651326	7.81367E-05	1.80292E-05	1.15E-07
-0.002651326	0.000104811	1.80746E-05	1.15E-07
-0.002651326	0.000140591	1.81342E-05	1.21E-07
-0.002651326	0.000188585	1.81202E-05	1.22E-07
-0.002651326	0.000252963	1.80429E-05	1.17E-07
-0.002651326	0.000339319	1.82956E-05	1.16E-07
-0.002651326	0.000455155	1.88753E-05	1.19E-07
-0.002651326	0.000610534	1.94341E-05	1.34E-07
-0.002651326	0.000818956	2.38859E-05	6.46E-07
-0.002651326	0.001098528	5.25628E-05	2.00E-06
-0.002651326	0.001473539	0.000117222	3.40E-06
-0.002651326	0.001976571	0.000160439	3.57E-06
-0.002651326	0.002651326	0.000187872	3.71E-06
-0.002651326	0.003556426	0.000190205	3.75E-06
-0.002651326	0.004770506	0.000176078	3.62E-06
-0.002651326	0.006399045	0.000150612	3.01E-06
-0.002651326	0.008583529	0.000124738	2.89E-06
-0.002651326	0.011513744	0.000102605	2.74E-06
-0.002651326	0.015444265	8.26317E-05	2.16E-06
-0.002651326	0.020716574	6.40046E-05	1.63E-06
-0.002651326	0.027788725	4.88248E-05	1.31E-06
-0.002651326	0.037275143	4.01761E-05	1.35E-06
-0.002651326	0.05	3.24512E-05	1.17E-06

-0.001976571	0.00001	2.42422E-05	1.57E-07
-0.001976571	1.34138E-05	2.44378E-05	1.57E-07
-0.001976571	1.79929E-05	2.4316E-05	1.57E-07
-0.001976571	2.41353E-05	2.44629E-05	1.56E-07
-0.001976571	3.23745E-05	2.41815E-05	1.55E-07
-0.001976571	4.34264E-05	2.45399E-05	1.56E-07
-0.001976571	5.82511E-05	2.41039E-05	1.56E-07
-0.001976571	7.81367E-05	2.43113E-05	1.57E-07
-0.001976571	0.000104811	2.41281E-05	1.57E-07
-0.001976571	0.000140591	2.47762E-05	1.61E-07
-0.001976571	0.000188585	2.46471E-05	1.58E-07
-0.001976571	0.000252963	2.47388E-05	1.56E-07
-0.001976571	0.000339319	2.4872E-05	1.68E-07
-0.001976571	0.000455155	2.59766E-05	1.70E-07
-0.001976571	0.000610534	3.18116E-05	9.45E-07
-0.001976571	0.000818956	6.77561E-05	2.15E-06
-0.001976571	0.001098528	0.000140181	3.63E-06
-0.001976571	0.001473539	0.00020723	4.08E-06
-0.001976571	0.001976571	0.000240746	4.60E-06
-0.001976571	0.002651326	0.000239534	4.47E-06
-0.001976571	0.003556426	0.000221947	4.29E-06
-0.001976571	0.004770506	0.000189513	3.71E-06
-0.001976571	0.006399045	0.000161202	3.59E-06
-0.001976571	0.008583529	0.000128744	2.87E-06
-0.001976571	0.011513744	0.000109127	3.09E-06
-0.001976571	0.015444265	8.34923E-05	2.18E-06
-0.001976571	0.020716574	6.40325E-05	1.73E-06
-0.001976571	0.027788725	5.13213E-05	1.60E-06
-0.001976571	0.037275143	4.34719E-05	1.50E-06
-0.001976571	0.05	3.23955E-05	1.23E-06

-0.001473539	0.00001	3.23132E-05	2.09E-07
-0.001473539	1.34138E-05	3.26476E-05	2.00E-07
-0.001473539	1.79929E-05	3.27331E-05	2.09E-07
-0.001473539	2.41353E-05	3.27553E-05	2.09E-07
-0.001473539	3.23745E-05	3.23892E-05	2.11E-07
-0.001473539	4.34264E-05	3.23667E-05	2.08E-07
-0.001473539	5.82511E-05	3.27305E-05	2.13E-07
-0.001473539	7.81367E-05	3.22978E-05	2.09E-07
-0.001473539	0.000104811	3.27455E-05	2.02E-07
-0.001473539	0.000140591	3.29496E-05	2.05E-07
-0.001473539	0.000188585	3.31203E-05	2.04E-07
-0.001473539	0.000252963	3.37315E-05	2.13E-07
-0.001473539	0.000339319	3.45456E-05	2.40E-07
-0.001473539	0.000455155	4.1245E-05	6.10E-07
-0.001473539	0.000610534	8.30459E-05	2.52E-06
-0.001473539	0.000818956	0.000169839	3.73E-06
-0.001473539	0.001098528	0.000264374	4.96E-06
-0.001473539	0.001473539	0.000314849	5.61E-06
-0.001473539	0.001976571	0.000305312	5.04E-06
-0.001473539	0.002651326	0.000284179	5.09E-06
-0.001473539	0.003556426	0.000244313	4.47E-06
-0.001473539	0.004770506	0.000208141	3.95E-06
-0.001473539	0.006399045	0.000164915	3.40E-06
-0.001473539	0.008583529	0.000127557	2.73E-06
-0.001473539	0.011513744	0.000100707	2.11E-06
-0.001473539	0.015444265	8.28753E-05	1.96E-06
-0.001473539	0.020716574	6.53075E-05	1.93E-06
-0.001473539	0.027788725	5.5582E-05	2.05E-06
-0.001473539	0.037275143	4.22994E-05	1.33E-06
-0.001473539	0.05	3.33941E-05	1.17E-06

-0.001098528	0.00001	4.33436E-05	2.82E-07
-0.001098528	1.34138E-05	4.40292E-05	2.88E-07
-0.001098528	1.79929E-05	4.38013E-05	2.75E-07
-0.001098528	2.41353E-05	4.38986E-05	2.80E-07
-0.001098528	3.23745E-05	4.33042E-05	2.72E-07
-0.001098528	4.34264E-05	4.32523E-05	2.84E-07
-0.001098528	5.82511E-05	4.38092E-05	2.90E-07
-0.001098528	7.81367E-05	4.39116E-05	2.78E-07
-0.001098528	0.000104811	4.38666E-05	2.85E-07
-0.001098528	0.000140591	4.43757E-05	2.90E-07
-0.001098528	0.000188585	4.43255E-05	2.94E-07
-0.001098528	0.000252963	4.63853E-05	3.08E-07
-0.001098528	0.000339319	5.5794E-05	9.54E-07
-0.001098528	0.000455155	0.000105412	2.56E-06
-0.001098528	0.000610534	0.000227772	4.81E-06
-0.001098528	0.000818956	0.000343636	6.27E-06
-0.001098528	0.001098528	0.000397692	6.25E-06
-0.001098528	0.001473539	0.000397431	5.96E-06
-0.001098528	0.001976571	0.00036025	5.77E-06
-0.001098528	0.002651326	0.000291779	4.62E-06
-0.001098528	0.003556426	0.000257349	4.43E-06
-0.001098528	0.004770506	0.000204789	3.79E-06
-0.001098528	0.006399045	0.00016634	3.37E-06
-0.001098528	0.008583529	0.000132095	2.81E-06
-0.001098528	0.011513744	0.000107854	2.46E-06
-0.001098528	0.015444265	8.00868E-05	1.79E-06
-0.001098528	0.020716574	6.58013E-05	1.84E-06
-0.001098528	0.027788725	5.62817E-05	1.90E-06
-0.001098528	0.037275143	4.05442E-05	1.28E-06
-0.001098528	0.05	3.34172E-05	1.16E-06

-0.000818956	0.00001	5.83387E-05	3.88E-07
-0.000818956	1.34138E-05	5.9289E-05	3.82E-07
-0.000818956	1.79929E-05	5.85446E-05	3.84E-07
-0.000818956	2.41353E-05	5.91746E-05	3.83E-07
-0.000818956	3.23745E-05	5.93177E-05	4.00E-07
-0.000818956	4.34264E-05	5.83188E-05	3.63E-07
-0.000818956	5.82511E-05	5.85926E-05	3.66E-07
-0.000818956	7.81367E-05	5.8819E-05	3.79E-07
-0.000818956	0.000104811	5.93983E-05	3.86E-07
-0.000818956	0.000140591	6.01784E-05	3.89E-07
-0.000818956	0.000188585	6.27683E-05	4.36E-07
-0.000818956	0.000252963	7.4523E-05	9.66E-07
-0.000818956	0.000339319	0.00013806	3.03E-06
-0.000818956	0.000455155	0.000289078	5.58E-06
-0.000818956	0.000610534	0.000424984	6.84E-06
-0.000818956	0.000818956	0.000493613	7.02E-06
-0.000818956	0.001098528	0.000506695	6.97E-06
-0.000818956	0.001473539	0.000454205	6.29E-06
-0.000818956	0.001976571	0.000386286	5.65E-06
-0.000818956	0.002651326	0.0003274	5.23E-06
-0.000818956	0.003556426	0.000255463	4.42E-06
-0.000818956	0.004770506	0.000207629	3.62E-06
-0.000818956	0.006399045	0.000166648	3.19E-06
-0.000818956	0.008583529	0.000136139	2.98E-06
-0.000818956	0.011513744	0.000109495	2.69E-06
-0.000818956	0.015444265	8.38225E-05	2.20E-06
-0.000818956	0.020716574	6.40958E-05	1.63E-06
-0.000818956	0.027788725	5.15834E-05	1.53E-06
-0.000818956	0.037275143	4.18629E-05	1.44E-06
-0.000818956	0.05	3.22168E-05	1.02E-06

-0.000610534	0.00001	7.81506E-05	5.09E-07
-0.000610534	1.34138E-05	7.8348E-05	5.05E-07
-0.000610534	1.79929E-05	7.87944E-05	5.37E-07
-0.000610534	2.41353E-05	7.89555E-05	5.30E-07
-0.000610534	3.23745E-05	7.94115E-05	5.19E-07
-0.000610534	4.34264E-05	7.8929E-05	5.17E-07
-0.000610534	5.82511E-05	7.9276E-05	5.23E-07
-0.000610534	7.81367E-05	8.06287E-05	5.11E-07
-0.000610534	0.000104811	8.08044E-05	5.38E-07
-0.000610534	0.000140591	8.46421E-05	5.96E-07
-0.000610534	0.000188585	0.000101589	1.79E-06
-0.000610534	0.000252963	0.000182383	3.92E-06
-0.000610534	0.000339319	0.000356251	6.25E-06
-0.000610534	0.000455155	0.000522778	7.78E-06
-0.000610534	0.000610534	0.000633727	8.09E-06
-0.000610534	0.000818956	0.000642507	8.61E-06
-0.000610534	0.001098528	0.000566327	7.39E-06
-0.000610534	0.001473539	0.000496518	6.68E-06
-0.000610534	0.001976571	0.000411034	6.19E-06
-0.000610534	0.002651326	0.000329168	5.12E-06
-0.000610534	0.003556426	0.000267385	4.45E-06
-0.000610534	0.004770506	0.000212638	3.79E-06
-0.000610534	0.006399045	0.000167109	3.40E-06
-0.000610534	0.008583529	0.000135923	2.95E-06
-0.000610534	0.011513744	0.000108127	2.23E-06
-0.000610534	0.015444265	8.22184E-05	2.15E-06
-0.000610534	0.020716574	6.73734E-05	1.98E-06
-0.000610534	0.027788725	5.32152E-05	1.58E-06
-0.000610534	0.037275143	4.1287E-05	1.35E-06
-0.000610534	0.05	3.4298E-05	1.46E-06

-0.000455155	0.00001	0.000105297	6.53E-07
-0.000455155	1.34138E-05	0.000105748	6.98E-07
-0.000455155	1.79929E-05	0.000105246	6.60E-07
-0.000455155	2.41353E-05	0.000106006	7.19E-07
-0.000455155	3.23745E-05	0.000105023	6.69E-07
-0.000455155	4.34264E-05	0.000106685	6.97E-07
-0.000455155	5.82511E-05	0.000106624	7.16E-07
-0.000455155	7.81367E-05	0.000109073	7.06E-07
-0.000455155	0.000104811	0.000111617	7.54E-07
-0.000455155	0.000140591	0.000132938	1.89E-06
-0.000455155	0.000188585	0.000233642	4.37E-06
-0.000455155	0.000252963	0.000453135	7.38E-06
-0.000455155	0.000339319	0.000688154	9.23E-06
-0.000455155	0.000455155	0.000779195	9.43E-06
-0.000455155	0.000610534	0.00079988	9.50E-06
-0.000455155	0.000818956	0.000718366	8.52E-06
-0.000455155	0.001098528	0.000624167	7.88E-06
-0.000455155	0.001473539	0.000520249	6.84E-06
-0.000455155	0.001976571	0.00042342	6.20E-06
-0.000455155	0.002651326	0.000347578	5.40E-06
-0.000455155	0.003556426	0.000283995	4.99E-06
-0.000455155	0.004770506	0.000218858	4.08E-06
-0.000455155	0.006399045	0.000174088	3.57E-06
-0.000455155	0.008583529	0.000135217	3.00E-06
-0.000455155	0.011513744	0.00010704	2.58E-06
-0.000455155	0.015444265	8.42854E-05	2.17E-06
-0.000455155	0.020716574	6.69689E-05	1.88E-06
-0.000455155	0.027788725	5.33108E-05	1.69E-06
